brand_name,brand_key,log_date,search_index_score,is_control
HERMÈS,hermes,2026-03-12,0.036145,False
UNDERCOVER,undercover,2026-03-12,0.13253,False
KIKO KOSTADINOV,kiko kostadinov,2026-03-12,0.0,False
Dior,dior,2026-03-13,1.0,True
AMC - ALDO MARIA CAMILLO,amc aldo maria camillo,2026-03-13,0.0,False
HERMÈS,hermes,2026-03-13,0.032609,False
UNDERCOVER,undercover,2026-03-13,0.119565,False
KIKO KOSTADINOV,kiko kostadinov,2026-03-13,0.0,False
Dior,dior,2026-03-14,1.0,True
AMC - ALDO MARIA CAMILLO,amc aldo maria camillo,2026-03-14,0.0,False
HERMÈS,hermes,2026-03-14,0.03125,False
UNDERCOVER,undercover,2026-03-14,0.125,False
KIKO KOSTADINOV,kiko kostadinov,2026-03-14,0.0,False
Dior,dior,2026-03-15,1.0,True
AMC - ALDO MARIA CAMILLO,amc aldo maria camillo,2026-03-15,0.0,False
HERMÈS,hermes,2026-03-15,0.031915,False
UNDERCOVER,undercover,2026-03-15,0.12766,False
KIKO KOSTADINOV,kiko kostadinov,2026-03-15,0.0,False
Dior,dior,2026-03-16,1.0,True
AMC - ALDO MARIA CAMILLO,amc aldo maria camillo,2026-03-16,0.0,False
HERMÈS,hermes,2026-03-16,0.036585,False
UNDERCOVER,undercover,2026-03-16,0.121951,False
KIKO KOSTADINOV,kiko kostadinov,2026-03-16,0.0,False
Dior,dior,2026-03-17,1.0,True
AMC - ALDO MARIA CAMILLO,amc aldo maria camillo,2026-03-17,0.0,False
HERMÈS,hermes,2026-03-17,0.038961,False
UNDERCOVER,undercover,2026-03-17,0.12987,False
KIKO KOSTADINOV,kiko kostadinov,2026-03-17,0.0,False
Dior,dior,2026-03-18,1.0,True
AMC - ALDO MARIA CAMILLO,amc aldo maria camillo,2026-03-18,0.0,False
HERMÈS,hermes,2026-03-18,0.0375,False
UNDERCOVER,undercover,2026-03-18,0.125,False
KIKO KOSTADINOV,kiko kostadinov,2026-03-18,0.0,False
